product_description,product_brand_id,product_image,product_name,product_id,product_category_id
"Samsung Galaxy S25\xa0Ultra thiết kế hết sức mỏng nhẹ, khung nhôm bền bỉ và chắc chắn, Bộ 4 camera AI độ phân giải ""khủng""\xa0200MP, 50MP, 50MP, 10MP quay chụp chuyên nghiệp, Camera trước 12MP tự động lấy nét, chụp ảnh chân dung đẹp tự nhiên, cuốn hút, Nâng cấp với hàng loạt tính năng AI thông minh, nâng tầm trải nghiệm, Màn hình Dynamic AMOLED 2X\xa0lên đến 6.9"", phân giải đến\xa0Quad HD+ hiển thị sắc nét, RAM lớn 12GB đa nhiệm tốt, mở đồng thời nhiều ứng dụng mà không đơ máy, Màn hình tần số quét lớn\xa0120Hz cho mọi thao tác lướt chạm mượt mà và nhanh nhạy, Quay phim đêm ấn tượng với Camera Mắt Thần Bóng Đêm khử nhiễu thông minh, Audio Eraser loại bỏ tiếng ồn không mong muốn, tối ưu hóa âm thanh, Tìm kiếm nhanh mọi thứ bạn cần chỉ với thao tác khoanh tròn đơn giản, Cải tiến với tính năng Trợ lý thiết kế lịch trình cá nhân Now Brief, Tích hợp công nghệ chống rung OIS, chụp hình và quay phim ổn định, Viên pin dung lượng 5000mAh bền bỉ, làm việc và giải trí suốt ngày dài, Mở khóa cực nhanh & an toàn chỉ 1 chạm với trang bị\xa0cảm biến vân tay, Hỗ trợ kết nối 5G tiên tiến, truyền tải và chia sẻ dữ liệu nhanh thần tốc",8,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1133/vn-galaxy-s25-s938-sm-s938bzbbxxv-544711500.jpg,Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/,171,8
"Samsung Galaxy S25\xa0thiết kế hết sức mỏng nhẹ, khung nhôm bền bỉ và chắc chắn, Nâng cấp với hàng loạt tính năng AI thông minh, nâng tầm trải nghiệm, Màn hình Dynamic AMOLED 2X\xa0cao cấp mang đến hiển thị sắc nét, sống động, RAM ""khủng"" 12GB đa nhiệm, lướt chạm & chuyển đổi mượt mà giữa các ứng dụng, Camera trước 12MP tự động lấy nét, chụp ảnh chân dung đẹp tự nhiên, cuốn hút, Bộ 3 camera sau 50MP-12MP-10MP tích hợp AI chụp ảnh đẹp chuyên nghiệp, Quay phim đêm ấn tượng với Camera Mắt Thần Bóng Đêm khử nhiễu thông minh, Audio Eraser loại bỏ tiếng ồn không mong muốn, tối ưu hóa âm thanh, Tìm kiếm nhanh mọi thứ bạn cần chỉ với thao tác khoanh tròn đơn giản, Cải tiến với tính năng Trợ lý thiết kế lịch trình cá nhân Now Brief, Tích hợp công nghệ chống rung OIS, chụp hình và quay phim ổn định, Viên pin dung lượng 4000mAh bền bỉ, làm việc và giải trí suốt ngày dài, Mở khóa cực nhanh & an toàn chỉ 1 chạm với trang bị\xa0cảm biến vân tay, Hỗ trợ kết nối 5G tiên tiến, truyền tải và chia sẻ dữ liệu nhanh thần tốc",8,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1133/Samsung_Galaxy_S25_5G_12GB256GB__SM-S931BDS__Xanh_dương_nhạt.jpg,Điện thoại Samsung Galaxy S25 5G 12GB/,172,8
"Samsung Galaxy Z Flip 6 5G tần số quét đến 120Hz cho thao tác chạm lướt cực mượt mà, Màn hình Dynamic AMOLED 2X\xa0độ phân giải\xa0FHD+ hiển thị hình ảnh đẹp ""mãn nhãn"", Chip Qualcomm Snapdragon 8 Gen 3\xa0mới cho hiệu năng mạnh mẽ, xử lý trơn tru mọi tác vụ, Camera sau đến 50MP, hỗ trợ AI và thu phóng quang học 2X, quay chụp chuẩn chuyên nghiệp, Bắt trọn khung cảnh ban đêm và chân dung sáng rõ, sắc nét với công nghệ ProVisual Engine, Camera trước độ phân giải 10MP sáng tạo ảnh chân dung đẹp tự nhiên, cuốn hút, Dung lượng pin đến 4000mAh, thoải mái làm việc, giải trí bền bỉ suốt ngày dài, Công nghệ Vapor Chamber tản nhiệt siêu nhanh, giữ máy luôn mát và hoạt động ổn định, Trang bị\xa0cảm biến vân tay\xa0giúp mở khóa máy và thanh toán nhanh chóng, an toàn",8,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/product/952/10058313-Samsung_Galaxy_Z_Flip_6_5G_512GB_Xám1.jpg,Điện thoại Samsung Galaxy Z Flip 6 5G 512GB Xám,173,8
"Samsung Galaxy Z Flip 6 5G tần số quét đến 120Hz cho thao tác chạm lướt cực mượt mà, Màn hình Dynamic AMOLED 2X\xa0độ phân giải\xa0FHD+ hiển thị hình ảnh đẹp ""mãn nhãn"", Chip Qualcomm Snapdragon 8 Gen 3\xa0mới cho hiệu năng mạnh mẽ, xử lý trơn tru mọi tác vụ, Camera sau đến 50MP, hỗ trợ AI và thu phóng quang học 2X, quay chụp chuẩn chuyên nghiệp, Bắt trọn khung cảnh ban đêm và chân dung sáng rõ, sắc nét với công nghệ ProVisual Engine, Camera trước độ phân giải 10MP sáng tạo ảnh chân dung đẹp tự nhiên, cuốn hút, Dung lượng pin đến 4000mAh, thoải mái làm việc, giải trí bền bỉ suốt ngày dài, công nghệ Vapor Chamber tản nhiệt siêu nhanh, giữ máy luôn mát và hoạt động ổn định, Trang bị\xa0cảm biến vân tay\xa0giúp mở khóa máy và thanh toán nhanh chóng, an toàn",8,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1119/10058311-Samsung_Galaxy_Z_Flip_6_5G_512GB_Xanh_dương1.jpg,Điện thoại Samsung Galaxy Z Flip 6 5G 512GB Xanh,174,8
"Samsung Galaxy\xa0màn hình 6.5 inch Full HD+ hiển thị sống động và đẹp mắt, Bộ 3 camera sau 50MP, 8MP, 2MP cho mọi bức ảnh sắc nét đến từng chi tiết, Chụp ảnh chân dung đẹp tự nhiên, rõ nét với camera trước độ phân giải 13MP, Sở hữu chip Exynos 1280 5nm xử lý mượt mà các tác vụ làm việc và giải trí, Dung lượng pin 5000mAh bền bỉ, trải nghiệm giải trí liền mạch suốt ngày dài, RAM 6GB đa nhiệm, bộ nhớ trong 128GB nhiều không gian lưu trữ dữ liệu, Công nghệ kết nối 5G cho tốc độ truy cập và tải xuống dữ liệu nhanh thần tốc, Cảm biến vân tay cạnh bên giúp mở khóa vô cùng nhanh chóng và an toàn",8,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/910/10057166-dien-thoai-samsung-galaxy-a25-6gb-128gb-1.jpg,Điện thoại Samsung Galaxy A25 5G 6GB/128GB,175,8
"Sở hữu thiết kế độc đáo, kết hợp giữa màu đen, xám và vàng, Độ bền phím có thể chống chịu được lên tới 50 triệu lần nhấn, Các phím lõm bo tròn cho cảm giác gõ mượt mà và thoải mái, Bàn phím cơ học không dây với các phím emoji có thể tùy chỉnh, POP Keys cho phép bạn kết nối Bluetooth với 3 thiết bị cùng lúc, Được trang bị bàn phím switch cơ với tiếng lách cách khi nhấn, 12 phím tắt Fn mới và sành điệu, giúp thao tác nhanh chóng, Được thiết kế có độ bền cao, thời lượng pin lên đến 36 tháng",30,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/812/10051817-ban-phim-co-logitech-pop-keys-bluetooth-vang-den-1.jpg,Bàn phím cơ Logitech POP KEYS Bluetooth Vàng Đen (920-010577),176,30
"Tai nghe Bluetooth choàng cổ, Màng loa rộng 9mm, Dải âm tần: 8 – 22.000 Hz, Bluetooth NFC kết nối một chạm, Bảo hành: 12 tháng, Xuất xứ: Việt Nam",56,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/559/10037398-tai-nghe-sony-wi-c400-wz-e-1.jpg,TAI NGHE SONY WI-C400 | WZ E,177,56
"Tai nghe Bluetooth, Màng loa 9mm, Băng tần 2,4GHz, Gọi rảnh tay một chạm, Kết nối Bluetooth 5.0, Sử dụng tối đa 15 giờ",56,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/612/10042770_TAI-NGHE_SONY_WI-C200WC-E_01.jpg,Tai nghe Sony WI-C200/WC E,178,56
"Tai nghe G733 trọng lượng nhẹ, mang đến sự thoải mái cho game thủ, Trang bị công nghệ Lightspeed cho phép bán kính kết nối lên đến 20m, Hệ thống đèn LED RGB 16.8 triệu màu rực rỡ, chiếu sáng linh hoạt, Đắm chìm vào trò chơi với âm thanh sống động nhờ màng loa PRO-G, Thời gian sử dụng pin lên đến 29 giờ nếu hệ thống đèn LED tắt, Micro trang bị công nghệ\xa0Blue Vo!ce có khả năng lọc tạp âm cao cấp",58,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/861/10049716-tai-nghe-logitech-g733-lightspeed-wireless-gaming-den-981-000867-1.jpg,Tai nghe Logitech G733 LightSpeed Wireless Gaming,179,58
"Tai nghe Gaming Microlab chất liệu thân thiện với da, thoải mái khi dùng, Không gây cảm giác đè ép, có thể che chắn tiếng ồn bên ngoài hiệu quả, Micro dạ quang có thể xoay 120 độ, chống ồn giúp cuộc đàm thoại rõ ràng, Đèn LED nổi bật được cấp nguồn bằng phích cắm USB, sẽ sáng ngay lập tức, Microlab G7 có dây bện căng bền chống đứt, tạo sự yên tâm khi sử dụng",49,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/841/10045249-tai-nghe-gaming-chup-tai-microlab-g7-1.jpg,Tai nghe Gaming chụp tai Microlab G7,180,49
"Tai nghe Gaming choàng đầu, âm thanh surround 7.1 Virtual, Đèn LED RGB 16.8 triệu màu, chất liệu Aluminum + ABS, Micro lọc âm có thể xoay 360 độ, cổng kết nối USB, Đệm tai và khung choàng đầu êm ái, thoải mái khi đeo lâu, Thiết kế đậm chất Gaming, tai nghe màu đen cá tính",55,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/878/10051854-tai-nghe-co-khung-chup-qua-dau-zadez-gt-323p-1.jpg,Tai nghe có khung chụp qua đầu Zadez GT-323P,181,55
"Tai nghe True wireless thiết kế nhỏ gọn, ôm khít tai của bạn, Trợ lý Google và Apple Sir, dễ dàng điều khiển qua giọng nói, Thời gian nghe nhạc 7 tiếng và 28 tiếng sạc với hộp đựng, Tự điều chỉnh tiếng ồn giúp cuộc hội thoại trở nên rõ ràng, Kháng nước cấp độ IPX4, bảo vệ tai nghe khi đi dưới mưa, Điều khiển các tác vụ âm thanh chỉ với một cái chạm nhẹ",53,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/763/10050543-tai-nghe-sennheiser-momentum-true-wireless-2-den-1.jpg,Tai nghe Sennheiser Momentum True Wireless 2 Đen,182,53
"Tai nghe Truewireless chống ồn, mang đến cuộc hội thoại rõ ràng, Chuẩn kháng nước IPX4 bảo vệ tai nghe an toàn trước nước mưa, Tai nghe hoạt động liên tục 8 giờ và 16 giờ khi kèm hộp sạc, Thiết kế bề mặt hợp lý để mang lại cảm giác vừa khít chắc chắn, Chỉ cần nói “OK Google” hoặc “Alexa”\xa0đã kích hoạt trợ lý bằng giọng, Chức năng Chỉnh âm thích ứng, tự động\xa0điều chỉnh thông số cài đặt, Tiêu chuẩn HiRes AudioWireless, thưởng thức âm\xa0thanh độ phân giải cao",56,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/886/10050546-tai-nghe-sony-true-wireless-wf-1000xm4-trang-1_mg9p-3w.jpg,Tai nghe Sony True Wireless WF-1000XM4 Trắng,183,56
"Tai nghe có thiết kế đậm chất gaming, tông màu đỏ đen cá tính, Trang bị trình điều khiển kích thước lớn cho âm thanh chất lượng cao, Âm bass chắc và sâu, phù hợp để chơi game, nghe nhạc, xem phim..., Đêm tại êm ái, có thể điều chỉnh độ dài vừa vặn, thoải mái khi đeo, Tích hợp microphone có tấm lọc âm, dễ dàng điều chỉnh vị trí, Logo đèn LED nổi bật trên củ tai, tạo hiệu ứng đẹp mắt",52,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/864/10054664-tai-nghe-chup-tai-gaming-co-day-icore-g11-den-1.jpg,Tai nghe chụp tai Gaming có dây iCore G11 Đen,184,52
"Tai nghe không dây thiết kế nhỏ gọn, trọng lượng nhẹ, bỏ túi mang theo bất cứ đâu, Điều khiển dễ dàng bằng ứng dụng Sony Headphones Connect cài đặt trên điện thoại, Đạt tiêu chuẩn chống nước IPX4 có thể chống mồ hôi, chóng tia nước phun trực tiếp, Công nghệ True Wireless Bluetooth 5.2 cho trải nghiệm âm thanh chân thực, sống động, Nút bấm cho phép phát, dừng, bỏ qua bài hát, điều chỉnh âm lượng, truy cập trợ lý giọng nói, Tính năng gọi rảnh tay thao tác đơn giản, âm thanh rõ ràng với micro chất lượng cao, Tìm tai nghe nhanh chóng với Fast Pair, ghép nối tai nghe với smartphone và định vị chúng",56,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/887/10051017-tai-nghe-true-wireless-sony-wf-c500-cam-1_h85v-61.jpg,Tai Nghe True Wireless Sony WF-C500,185,56
"Thiết Kế Over Ear\xa0tạo nên cảm giác khỏe khoắn, phong cách trẻ trung, Dải tần 15Hz-20kHz,\xa0\xa0tái hiện lại được âm thanh chân thực, sắc nét, Cổng kết nối 3.5mm, tương thích tốt với nhiều thiết bị điện tử, Tai có lớp đệm êm, bọc da cao cấp, tạo cảm giác thoải mái dù mang lâu, Bộ lọc âm thanh tiên tiến, lọc bớt tạp âm và cho ra âm thanh chất lượng",49,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/260/10020597-tai-nghe-microlab-k360-1.jpg,Tai nghe Microlab K360,186,49
"Thiết kế Ergonomic, hạn chế tác động ống cổ tay, tạo sự thoải mái, Chipset\xa0Pixart 3325, mang đến trải nghiệm\xa0chơi game chuyên nghiệp, Độ phân giải tối đa\xa07200 DPI, di chuyển mượt mà, độ chính xác cao, Tích hợp đèn\xa0LED\xa0RGB\xa016,8 triệu màu, mang đậm chất game thủ, Cổng USB thông dụng, tương thích hầu hết với mọi thiết bị điện tử",41,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/739/10047902-chuot-gaming-co-day-zadez-gt-616m-den-1.jpg,Chuột Gaming có dây Zadez GT-616M Đen,187,41
"Thiết kế Ergonomic, hạn chế tác động ống cổ tay, tạo sự thoải mái, Độ phân giải cao 1200 DPI, di chuyển mượt mà, độ chính xác cao, Hoạt động tốt trong khoảng cách tối đa 10m, góc nhận sóng 360 độ, Công nghệ Smart Power Saving giúp tiết kiệm năng lượng hiệu quả, Chứng chỉ an toàn, phù hợp tiêu chuẩn của thị trường Mỹ và châu Âu",41,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/739/10047912-chuot-khong-day-zadez-m-331gy-xam-1.jpg,Chuột không dây Zadez M-331,188,41
"Thiết kế Ergonomic, hạn chế tác động ống cổ tay, tạo sự thoải mái, Độ phân giải cao nhất 1600 DPI, di chuyển mượt mà, độ chính xác cao, Hoạt động tốt trong khoảng cách tối đa 10m, góc nhận sóng 360 độ, Chế độ tiết kiệm năng lượng thông minh, kéo dài thời gian sử dụng pin, Tương thích tốt với các hệ điều hành như Window, Mac OS, Android, 2 chế độ kết nối: Bluetooth 4.0 & Wireless 2.4G, phù hợp cho mọi nhu cầu",41,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/739/10047907-chuot-khong-day-zadez-m-350bk-den-1.jpg,Chuột không dây Zadez M-350BK Đen,189,41
"Thiết kế Ergonomic, hạn chế tác động ống cổ tay, tạo sự thoải mái, Độ phân giải cao nhất 1600 DPI, di chuyển mượt mà, độ chính xác cao, Hoạt động tốt trong khoảng cách tối đa 10m, góc nhận sóng 360 độ, Tự động ngắt kết nối khi không sử dụng, tiết kiệm năng lượng hiệu quả, Tương thích tốt với các hệ điều hành như Window, Mac OS, Android",41,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/739/10047910-chuot-khong-day-zadez-m-353g-xam-1_phaq-rh.jpg,Chuột không dây Zadez M-353G Xám,190,41
"Thiết kế công thái học cho cảm giác cầm nắm thoải mái trong suốt nhiều giờ, Chuột có\xa0DPI tối đa 3200 cho thao tác chuột nhanh nhạy, mượt mà, Chuột game có dây\xa0có độ\xa0dài\xa0dây cáp\xa01.5 m\xa0cho bạn thoải mái sử dụng, Hệ thống đèn LED 7 màu đẹp mắt cho bạn thêm cảm hứng khi chơi game, Nút bấm có độ bền lên đến 5 triệu lần nhấn, cho bạn sử dụng lâu bền hơn",43,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/771/10050816-chuot-game-co-day-prolink-pmg9007-1.jpg,Chuột game có dây Prolink PMG900,191,43
"Thiết kế công thái học,\xa0phù hợp với các kiểu cầm Claw Grip, Cảm biến Pixart 3065 cao cấp, độ phân giải tối đa 2000 DPI, Độ bền nút nhấn đến 3 triệu lần, phím silent hoạt động êm ái, Dải đèn LED RGB 16.8 triệu màu, kết nối Bluetooth 5.1 tiện lợi, Trang bị pin sạc Li-Polymer 650 mAh với cổng sạc USB-C (Type-C)",41,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/860/10054685-chuot-khong-day-zadez-m-382zc-cam-dao-1.jpg,Chuột không dây Zadez M-382Z,192,41
"Thiết kế dạng gập gọn nhẹ dễ dàng mang theo sử dụng, Màng loa dynamic\xa030mm mang đến âm thanh mạnh mẽ, Vành tai nghe có miếng đệm giúp thoải mái khi đeo, Dễ dàng kết nối với thiết bị di động qua jack cắm 3.5mm, Khả năng cách âm tốt, tận hưởng âm nhạc sôi động",56,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/886/10037504-tai-nghe-sony-mdrzx310ap-mau-den-1_ba8v-z4.jpg,Tai nghe Sony MDR-ZX310AP Đen,193,56
"Thiết kế gọn nhẹ cho cảm giác\xa0cầm nắm nhẹ nhàng, thoải mái, vừa vặn, Hiệu ứng đèn\xa0RGB\xa0LIGHTSYNC tạo nên sắc màu độc đáo, sinh động, Gán lệnh cho 6 nút chức năng với phần mềm\xa0HUB G của Logitech, Độ phân giải 200-8000dpi giúp di chuyển chuột chính xác, mượt mà, Độ nhạy có thể tùy chỉnh để bạn chọn mức độ phù hợp với trò chơi",40,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/744/10048913-chuot-gaming-logitech-g102-gen2-lightsync-den-1.jpg,Chuột gaming Logitech G102 GEN2 Lightsync,194,40
"Thiết kế gọn nhẹ, đa dạng màu sắc, thể hiện cá tính bản thân, Màng loa Dynamic rộng 9mm, mang đến âm thanh chất lượng cao, Tích hợp Mic và điều khiển trên dây để thực hiện các cuộc gọi rảnh tay, Dây cáp không rối,\xa0chống gãy bảo vệ tai nghe bền bỉ và không bị thắt nút, 4 kích cỡ đệm tai,\xa0thoải mái lựa chọn kích cỡ phù hợp\xa0nhu cầu nghe nhạc",56,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/886/10037363-tai-nghe-sony-mdrex155ap-mau-xanh-duong.jpg,Tai nghe Sony MDR-EX155AP,195,56
"Thiết kế hiện đại, màu sắc bắt mắt, thể hiện chất riêng bản thân, Tai nghe dạng gập, thuận tiện bỏ vào balo di chuyển khắp nơi, Phần vành tai có lót đệm, tạo cảm giác êm ái dù sử dụng lâu, Kết nối bluetooth 5.0, một trong những yếu tố khi mua tai nghe, Tích hợp đầu đọc thẻ nhớ MicroSD tiện dụng, thoải mái nghe nhạc, Sử dụng liên tục trong 8 giờ, vi vu tận hưởng âm nhạc cả ngày dài",60,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/605/10042793-tai-nghe-khong-day-prolink-phb6005e-xanh-trang-1.jpg,Tai nghe Bluetooth Prolink PHB6005E Xanh Trắng,196,60
